home_win,home_cur_year_avg_weighted,home_total_points,away_cur_year_avg_weighted,away_total_points,home_last_year_avg,away_last_year_avg,home_two_year_ago_avg,away_two_year_ago_avg,CAF,CONCACAF,CONMEBOL,OFC,UEFA,gdp_pp_diff,rank_diff
1,116.39,448.36,257.73,447.32,256.58,189.62,413.41,223.34,0,0,0,0,1,27168.0,-1
1,517.12,800.23,174.34,339.98,393.74,100.8,116.39,257.73,0,0,0,0,1,27168.0,-76
1,310.71,601.08,85.64,259.7,342.73,159.87,249.61,193.88,0,0,0,0,0,-2805.0,-78
0,246.75,543.38,222.58,351.32,372.94,101.58,279.5,166.8,0,0,0,0,0,9799.0,-38
0,303.39,577.3,242.23,418.23,277.53,173.89,301.0,215.63,0,0,0,0,0,-38474.0,-29
0,303.39,577.3,242.23,418.23,277.53,173.89,301.0,215.63,0,0,0,0,0,-38474.0,-29
0,111.62,260.89,193.88,391.05,148.5,179.82,127.58,259.32,0,0,0,0,0,24205.0,37
0,0.0,52.3,222.58,351.32,0.0,101.58,112.02,166.8,0,0,0,0,0,24205.0,88
0,85.0,155.74,134.21,292.45,97.75,153.61,0.0,121.13,0,0,0,0,0,-26286.0,42
1,130.73,294.03,116.09,284.82,183.41,176.62,57.57,88.34,0,0,0,0,0,-44783.0,-2
1,195.08,280.64,159.87,364.99,64.5,193.88,64.5,179.82,0,0,0,0,0,-26784.0,29
0,85.11,165.48,85.64,259.7,47.45,159.87,121.67,193.88,0,0,0,0,0,-39179.0,27
1,191.91,487.02,131.6,346.36,226.44,241.76,308.12,161.15,0,0,0,0,0,-6077.0,-24
1,148.18,336.19,139.58,346.52,162.33,218.43,180.03,173.94,0,0,0,0,0,-28840.0,4
2,129.63,181.74,102.38,329.32,64.25,250.54,49.45,197.32,0,0,0,0,0,-44783.0,46
2,171.15,412.54,193.88,391.05,328.17,179.82,179.55,259.32,0,0,0,0,0,22781.0,-4
0,0.0,50.47,170.85,300.4,53.13,85.64,79.69,159.87,0,0,0,0,0,-36744.0,80
0,129.31,282.86,194.83,464.49,174.61,225.54,132.87,338.25,0,0,0,0,0,44856.0,49
1,178.88,341.51,225.54,529.63,132.01,338.25,186.65,277.09,0,0,0,0,0,117937.0,38
0,255.0,424.52,337.49,560.09,175.53,181.07,186.94,230.05,0,0,0,0,0,117937.0,25
1,362.8,693.74,178.08,451.34,452.5,324.59,245.26,239.19,1,0,0,0,0,1622.0,-30
1,470.21,828.66,315.56,582.19,321.98,311.74,398.22,203.71,0,0,0,0,0,13040.0,-32
1,327.85,726.92,93.44,380.96,470.21,315.56,321.98,311.74,0,0,0,0,0,13040.0,-52
1,329.67,617.48,196.06,482.96,209.26,289.27,432.61,287.89,0,0,0,0,0,35669.0,-19
0,123.61,241.1,184.85,453.28,116.63,217.47,119.14,345.09,0,0,0,0,0,1239.0,49
0,50.15,81.16,226.5,476.84,40.36,192.07,0.0,333.25,0,0,0,0,0,-4690.0,108
1,191.91,487.02,177.69,464.33,226.44,271.29,308.12,297.53,0,0,0,0,0,32397.0,-2
2,332.92,594.49,196.06,482.96,242.2,289.27,219.09,287.89,0,0,0,0,0,32397.0,-16
1,350.08,640.04,379.95,617.47,376.73,226.5,202.52,192.07,0,0,0,0,0,32397.0,-4
1,437.65,976.5,93.44,380.96,481.04,315.56,596.12,311.74,0,0,1,0,0,15455.0,-71
1,152.38,338.67,177.69,464.33,162.33,271.29,180.03,297.53,0,0,0,0,0,9634.0,25
1,216.92,446.79,309.61,578.69,254.58,337.49,242.15,181.07,0,0,0,0,0,9634.0,13
2,263.52,413.29,230.05,527.84,134.05,316.34,176.37,307.7,0,0,0,0,1,10443.0,22
2,414.49,861.93,178.08,451.34,549.63,324.59,229.89,239.19,1,0,0,0,0,-4312.0,-45
0,211.95,429.51,225.54,529.63,302.6,338.25,142.76,277.09,0,0,0,0,0,61255.0,15
1,241.56,487.8,173.78,470.12,258.77,379.95,275.43,226.5,0,0,0,0,0,61255.0,-4
1,53.78,151.05,203.71,478.85,16.51,248.23,131.92,302.76,0,0,0,0,0,-6309.0,72
1,229.53,363.35,311.74,543.56,142.53,203.71,72.35,248.23,0,1,0,0,0,41151.0,27
1,220.19,354.88,324.59,560.86,208.79,239.19,51.0,196.06,0,0,0,0,0,-6309.0,32
1,109.27,268.75,135.7,245.93,162.53,114.23,195.22,107.58,0,0,0,0,0,32360.0,-10
1,178.88,341.51,117.77,264.34,132.01,105.32,186.65,236.68,0,0,0,0,0,105441.0,-25
0,39.88,100.35,252.31,352.25,29.75,100.31,123.52,100.56,0,0,0,0,0,71045.0,73
0,90.45,147.86,132.72,228.27,56.23,111.75,47.27,49.3,0,0,0,0,0,9385.0,20
2,61.72,316.21,20.06,163.08,272.08,121.54,241.77,112.68,0,0,0,0,0,-6999.0,-41
2,121.19,331.55,100.31,201.58,201.88,100.56,183.98,98.1,0,0,0,0,0,-6999.0,-45
0,47.08,229.53,100.56,228.04,128.46,98.1,215.0,107.85,0,0,0,0,1,-4283.0,-1
2,254.62,401.55,117.77,264.34,158.89,105.32,132.87,236.68,0,0,0,0,0,35777.0,-39
0,54.18,157.91,114.75,243.39,96.39,98.72,134.09,264.25,0,0,0,0,0,-1700.0,26
1,248.77,501.72,135.7,245.93,202.48,114.23,271.29,107.58,0,0,0,0,0,-12496.0,-69
2,140.22,260.39,63.41,201.23,100.68,117.77,148.75,105.32,0,0,0,0,0,50183.0,-12
2,213.71,323.54,129.55,217.65,110.07,63.41,63.65,117.77,0,0,0,0,0,-15834.0,-35
0,48.32,146.91,63.41,201.23,131.95,117.77,102.99,105.32,0,0,0,0,0,-13201.0,23
0,42.5,93.92,49.3,188.29,32.97,124.4,73.46,130.98,0,0,0,0,0,-12119.0,40
1,282.46,565.74,114.82,214.57,343.57,88.43,225.59,115.64,0,0,0,0,0,19901.0,-88
1,171.15,412.54,98.1,246.32,328.17,107.85,179.55,230.39,0,0,0,0,0,48759.0,-45
0,100.92,210.82,252.31,352.25,125.8,100.31,140.25,100.56,0,0,0,0,0,41530.0,42
2,121.16,292.95,155.98,254.89,260.31,103.09,138.76,80.75,0,0,0,0,0,-18805.0,-15
1,113.65,269.4,82.66,112.35,162.53,51.03,183.65,0.0,0,0,0,0,0,49546.0,-43
1,117.24,328.69,169.29,268.05,210.6,127.5,239.31,82.66,0,0,0,0,0,122627.0,-18
1,193.88,391.05,35.75,61.81,179.82,0.0,259.32,54.18,0,0,0,0,0,43164.0,-95
1,100.8,329.53,71.23,96.4,257.73,28.67,189.62,0.0,0,0,0,0,0,43164.0,-75
1,288.23,437.62,169.29,268.05,91.69,127.5,235.5,82.66,0,0,0,0,0,14704.0,-41
0,116.18,235.91,50.15,81.16,117.98,40.36,120.4,0.0,0,0,0,0,0,5929.0,-42
2,122.52,249.41,106.68,191.51,136.3,115.46,123.61,71.23,0,0,0,0,0,5929.0,-19
1,176.91,340.65,35.75,61.81,187.16,0.0,152.36,54.18,0,0,0,0,0,52963.0,-81
1,181.07,452.31,71.23,96.4,230.05,28.67,315.22,0.0,0,0,0,0,0,4690.0,-98
2,111.62,260.89,35.75,61.81,148.5,0.0,127.58,54.18,0,0,0,0,0,67369.0,-58
0,68.0,164.82,44.63,101.61,127.57,89.04,51.74,28.67,0,0,0,0,0,16878.0,-17
2,81.64,135.55,28.67,59.47,36.28,0.0,26.14,54.18,0,0,0,0,0,10078.0,-31
2,151.3,254.93,170.43,296.94,147.37,207.83,55.98,51.52,0,0,0,0,0,831.0,11
2,29.58,88.47,57.41,71.58,62.35,0.0,60.2,20.84,0,0,0,0,0,3054.0,-5
1,163.6,252.02,55.82,81.97,0.0,30.64,102.2,0.0,0,0,0,0,0,-1619.0,-51
2,76.5,115.75,212.93,267.68,47.81,44.63,21.25,89.04,0,0,0,0,0,390.0,45
2,121.23,272.31,190.52,342.85,139.35,195.08,175.93,63.65,0,0,0,0,0,48194.0,24
1,321.98,688.17,255.8,312.94,398.22,0.0,389.96,61.46,0,0,0,0,0,16378.0,-72
1,410.23,573.36,195.08,276.77,87.59,71.61,208.3,152.96,0,0,0,0,0,46230.0,-64
1,260.61,331.33,92.41,232.6,67.02,255.8,85.0,0.0,0,0,0,0,0,3522.0,-32
2,102.61,357.45,63.75,159.82,247.49,63.65,272.86,214.15,0,0,0,0,0,8835.0,-64
1,129.57,213.24,63.65,175.88,71.06,214.15,81.86,0.0,0,0,0,0,1,22419.0,-13
1,153.0,270.74,190.52,342.85,116.93,195.08,117.3,63.65,0,0,0,0,0,4577.0,25
2,114.67,226.23,41.48,143.39,150.5,193.5,69.45,0.0,0,0,0,0,0,-1763.0,-25
1,91.7,203.66,45.75,147.66,150.5,193.5,79.37,0.0,0,0,0,0,0,-1763.0,-18
2,128.87,282.64,45.75,147.66,121.34,193.5,207.26,0.0,0,0,0,0,0,66017.0,-38
1,51.74,124.46,45.75,147.66,87.55,193.5,56.1,0.0,0,0,0,0,0,15526.0,7
1,0.0,87.82,45.75,147.66,86.0,193.5,114.92,0.0,0,0,0,0,0,-2971.0,19
2,79.2,172.03,107.81,260.42,99.96,213.71,54.86,110.07,0,0,0,0,0,2633.0,30
0,91.8,144.4,148.75,282.39,48.45,92.41,51.0,246.8,0,0,0,0,0,8726.0,39
0,56.67,80.08,98.09,264.6,17.0,190.52,21.25,195.08,0,0,0,0,0,110778.0,60
0,88.83,192.96,246.8,324.34,65.75,66.96,157.38,146.86,0,0,0,0,0,-521.0,45
1,68.06,245.01,287.73,423.57,246.44,92.41,133.65,255.8,0,0,0,0,1,13781.0,51
0,0.0,45.48,148.75,282.39,42.5,92.41,63.75,246.8,0,0,0,0,0,73091.0,75
0,59.5,115.77,0.0,88.78,18.06,61.46,81.7,193.5,0,0,0,0,0,909.0,-11
2,112.84,254.22,135.53,231.14,113.65,88.83,157.56,65.75,0,0,0,0,0,48715.0,-6
1,253.52,505.85,88.83,192.96,272.38,65.75,259.19,157.38,0,0,0,0,0,46751.0,-83
1,123.7,347.93,55.42,155.59,198.81,65.75,258.36,157.38,0,0,0,0,0,9356.0,-61
1,129.57,219.59,68.63,231.6,71.06,184.73,82.79,168.48,0,0,0,0,1,22940.0,3
1,126.44,264.82,147.76,255.32,140.06,135.53,149.55,88.83,0,0,0,0,0,5098.0,-2
1,127.5,186.06,135.53,231.14,82.66,88.83,57.41,65.75,0,0,0,0,0,-831.0,15
0,153.08,214.06,65.75,192.17,51.74,157.38,72.96,55.73,0,0,0,0,0,16047.0,-8
2,190.28,325.99,133.88,222.15,73.23,46.18,271.62,94.13,0,0,0,0,0,-2450.0,-29
1,123.78,362.55,94.13,252.25,247.81,184.73,96.15,58.29,0,0,0,0,1,15485.0,-32
2,110.07,195.44,55.42,155.59,63.65,65.75,178.46,157.38,0,0,0,0,0,521.0,-14
1,139.46,343.14,68.63,228.74,125.51,184.73,298.61,168.48,0,0,0,0,1,28342.0,-28
2,59.5,115.77,49.73,173.15,18.06,68.63,81.7,184.73,0,0,0,0,0,1430.0,27
0,37.32,93.08,67.47,149.87,68.0,49.73,18.06,68.63,0,0,0,0,0,1430.0,17
0,77.71,116.96,80.54,180.16,47.81,133.88,21.25,46.18,0,0,0,0,0,-441.0,18
0,93.39,231.59,130.73,294.03,127.16,183.41,147.44,57.57,0,0,0,0,0,51165.0,17
2,131.11,253.14,309.28,449.49,112.84,91.46,113.65,220.64,0,0,0,0,0,51165.0,52
1,205.63,331.3,309.28,449.49,101.58,91.46,160.69,220.64,0,0,0,0,0,44783.0,30
2,80.75,223.42,73.23,254.87,115.75,271.62,150.85,88.03,0,0,0,0,0,18805.0,12
2,100.31,201.58,164.62,284.63,100.56,84.08,98.1,201.22,0,0,0,0,0,18805.0,29
1,115.87,268.96,174.07,268.29,89.54,93.17,163.36,92.72,0,0,0,0,0,16323.0,-1
2,234.97,380.83,244.8,400.56,109.65,130.73,157.68,207.02,0,0,0,0,0,16323.0,5
0,47.27,120.87,57.57,241.69,75.52,271.62,67.37,85.02,0,0,0,0,0,28190.0,44
0,45.24,116.45,219.65,311.24,86.0,88.03,64.98,103.6,0,0,0,0,0,6493.0,56
1,240.51,563.27,174.07,268.29,208.37,93.17,396.79,92.72,0,0,0,0,0,41978.0,-61
1,176.91,340.65,201.22,296.68,187.16,88.03,152.36,111.0,0,0,0,0,0,54582.0,-11
1,135.09,329.15,57.57,241.69,222.79,271.62,149.41,85.02,0,0,0,0,0,54582.0,-20
1,161.65,448.11,181.28,275.65,271.29,87.34,297.53,108.52,0,0,0,0,0,6309.0,-39
0,123.54,207.97,201.22,296.68,53.84,88.03,93.02,111.0,0,0,0,0,0,6195.0,28
0,127.5,186.06,91.46,229.03,82.66,190.28,57.41,141.43,0,0,0,0,0,1619.0,14
1,30.03,88.45,244.8,400.56,0.0,130.73,140.2,207.02,0,0,0,0,0,68988.0,93
2,51.74,124.46,0.0,87.82,87.55,86.0,56.1,114.92,0,0,0,0,0,18497.0,-12
0,124.46,205.78,91.46,229.03,50.09,190.28,153.08,141.43,0,0,0,0,0,18497.0,6
0,0.0,72.81,0.0,87.82,106.57,86.0,55.53,114.92,0,0,0,0,0,5604.0,8
1,64.5,120.99,271.62,362.92,98.37,88.03,0.0,97.13,0,0,0,0,0,5604.0,72
2,148.18,336.19,167.34,271.08,162.33,111.8,180.03,82.42,0,0,0,0,0,15943.0,-16
2,136.0,214.91,174.39,302.42,55.42,89.05,65.75,219.65,0,0,0,0,0,2450.0,26
0,102.19,117.67,89.05,246.01,0.0,219.65,51.6,88.03,0,0,0,0,0,4327.0,40
0,25.8,77.23,219.65,311.24,66.29,88.03,28.38,103.6,0,0,0,0,0,4673.0,73
1,236.3,517.42,190.28,290.21,245.47,141.43,377.77,21.5,0,0,0,0,0,67564.0,-53
0,85.0,123.25,192.46,363.9,0.0,190.28,127.5,73.23,0,0,0,0,0,8039.0,72
1,111.05,256.68,142.27,184.89,151.41,48.88,131.81,40.33,0,0,0,0,0,2019.0,-24
0,39.79,143.45,107.33,136.14,138.7,18.21,60.81,45.37,0,0,0,0,0,40704.0,-3
1,205.01,386.12,40.33,72.1,178.88,30.44,115.67,32.25,0,0,0,0,0,-32823.0,-94
1,187.0,354.41,194.65,262.85,260.61,107.33,67.02,18.21,0,0,0,0,0,-42653.0,-24
1,108.3,220.94,30.44,69.56,126.58,32.25,117.18,34.4,0,0,0,0,0,-41598.0,-51
1,159.46,202.43,54.49,71.47,15.82,0.0,99.64,33.64,0,0,0,0,0,-32041.0,-43
1,121.13,209.9,55.78,80.42,122.63,7.37,47.47,51.94,0,0,0,0,0,-42951.0,-35
2,112.48,221.83,112.63,148.81,121.13,55.78,96.12,7.37,0,0,0,0,0,-42951.0,-23
1,271.62,362.92,30.44,69.56,88.03,32.25,97.13,34.4,0,0,0,0,0,-49146.0,-91
1,123.96,279.32,127.88,199.71,167.88,110.97,195.08,54.49,0,0,0,0,0,-31147.0,-29
1,125.8,227.27,110.97,144.95,140.25,54.49,24.65,0.0,0,0,0,0,0,11189.0,-21
1,37.7,73.12,18.21,56.48,70.83,45.37,0.0,30.44,0,0,0,0,0,-45817.0,-7
0,0.0,15.48,7.37,42.93,0.0,30.44,51.6,32.25,0,0,0,0,0,26916.0,10
1,161.2,266.9,110.97,144.95,170.54,54.49,0.0,0.0,0,0,0,0,0,-49146.0,-35
0,0.0,4.3,18.21,56.48,0.0,45.37,0.0,30.44,0,0,0,0,0,-37276.0,12
1,131.11,253.14,184.52,291.69,112.84,63.75,113.65,207.98,0,0,0,0,0,33166.0,11
1,216.47,432.51,63.75,199.72,251.99,205.59,175.53,67.58,0,0,0,0,0,106247.0,-63
1,100.8,329.53,67.58,172.04,257.73,64.5,189.62,121.26,0,0,0,0,0,26784.0,-50
1,174.34,339.98,234.96,312.35,100.8,67.58,257.73,64.5,0,0,0,0,0,26784.0,-14
2,32.48,116.03,63.75,199.72,81.14,205.59,96.95,67.58,0,0,0,0,0,71851.0,30
1,379.16,650.79,195.08,280.64,243.02,64.5,296.74,64.5,0,0,0,0,0,1350.0,-78
0,99.71,142.24,207.98,298.41,8.6,64.5,80.67,64.5,0,0,0,0,0,-11506.0,47
1,91.7,203.66,0.0,118.95,150.5,121.26,79.37,152.65,0,0,0,0,0,-16791.0,-28
1,213.71,323.54,234.96,312.35,110.07,67.58,63.65,64.5,0,0,0,0,0,-15028.0,-8
1,54.64,96.91,0.0,99.16,43.1,64.5,51.96,121.26,0,0,0,0,0,-17999.0,1
1,147.37,226.56,167.88,309.01,55.98,195.08,65.75,64.5,0,0,0,0,0,-15549.0,26
1,265.6,490.91,67.58,172.04,211.95,64.5,302.6,121.26,0,0,0,0,0,49565.0,-85
2,150.66,331.03,183.65,307.57,173.98,108.93,181.01,177.25,0,0,0,0,0,73081.0,-7
0,166.57,346.58,142.76,291.96,158.11,168.83,166.88,94.5,0,0,0,0,0,73081.0,-18
2,117.24,328.69,155.88,282.39,210.6,117.3,239.31,158.43,0,0,0,0,0,73081.0,-13
2,153.61,323.0,140.36,283.97,121.13,129.31,225.48,174.61,0,0,0,0,0,-6382.0,-16
1,222.58,351.32,155.88,282.39,101.58,117.3,166.8,158.43,0,0,0,0,0,-6382.0,-14
0,39.88,100.35,113.57,251.18,29.75,121.23,123.52,139.35,0,0,0,0,0,38685.0,48
1,216.83,588.18,142.76,291.96,445.05,168.83,228.08,94.5,0,0,0,0,0,-31816.0,-59
1,67.72,182.91,147.44,298.85,110.19,151.92,121.21,120.79,0,0,0,0,0,-43617.0,31
0,178.15,296.53,140.36,283.97,123.61,129.31,109.58,174.61,0,0,0,0,0,-43617.0,-1
1,176.91,340.65,175.93,308.34,187.16,143.12,152.36,125.74,0,0,0,0,0,3417.0,-7
2,124.95,207.05,147.44,298.85,58.34,151.92,93.67,120.79,0,0,0,0,0,-34060.0,23
2,225.54,529.63,174.61,304.53,338.25,132.87,277.09,131.91,0,0,0,0,0,-44856.0,-46
1,239.19,484.31,113.65,269.4,202.48,162.53,287.67,183.65,0,0,0,0,0,-44856.0,-58
2,35.75,61.81,175.93,308.34,0.0,143.12,54.18,125.74,0,0,0,0,0,-49546.0,74
0,64.75,89.92,131.81,280.58,28.67,151.92,0.0,139.86,0,0,0,0,0,-49546.0,63
0,169.29,268.05,155.88,282.39,127.5,117.3,82.66,158.43,0,0,0,0,0,-49546.0,5
0,130.43,280.26,151.92,289.32,120.86,132.87,185.02,177.59,0,0,0,0,0,17823.0,4
0,63.75,186.8,93.39,231.59,220.29,127.16,0.0,147.44,0,0,0,0,0,-33166.0,10
1,258.77,513.46,121.23,272.31,275.43,139.35,171.15,175.93,0,0,0,0,0,16399.0,-53
0,100.92,210.82,113.57,251.18,125.8,121.23,140.25,139.35,0,0,0,0,0,9170.0,17
1,185.8,288.16,145.3,293.17,16.32,163.96,102.2,143.12,0,0,0,0,0,-51165.0,5
1,126.46,175.2,128.99,272.88,61.09,140.36,40.33,129.31,0,0,0,0,0,-2019.0,33
2,170.45,339.38,70.87,134.69,142.76,40.26,188.07,67.28,0,0,0,0,0,112549.0,-57
0,44.51,137.69,44.03,100.31,122.95,51.0,46.75,65.37,0,0,0,0,0,78153.0,-17
0,9.63,15.31,62.3,128.13,11.38,44.29,0.0,67.28,0,0,0,0,1,-11697.0,45
1,117.3,228.74,66.29,128.71,120.4,60.15,123.12,33.86,0,0,0,0,0,-4149.0,-28
2,153.0,270.74,35.53,93.23,116.93,51.57,117.3,66.29,0,0,0,0,0,-4149.0,-55
1,297.06,449.98,71.2,135.07,127.91,40.26,208.12,74.0,0,0,0,0,0,42885.0,-83
1,102.47,206.87,35.53,93.23,159.46,51.57,15.82,66.29,0,0,0,0,0,5408.0,-33
1,106.68,234.6,44.03,100.31,168.48,51.0,93.94,65.37,0,0,0,0,0,5408.0,-50
2,123.54,207.97,66.29,128.71,53.84,60.15,93.02,33.86,0,0,0,0,0,-5502.0,-21
1,132.88,231.31,35.53,93.23,101.19,51.57,123.54,66.29,0,0,0,0,0,-5502.0,-43
2,131.54,235.17,44.03,100.31,116.03,51.0,131.28,65.37,0,0,0,0,0,-5502.0,-50
1,110.88,362.3,62.3,128.13,317.35,44.29,26.88,67.28,0,1,0,0,0,-11697.0,-61
2,85.11,165.48,35.53,93.23,47.45,51.57,121.67,66.29,0,0,0,0,0,-6093.0,-23
0,66.41,107.44,70.05,105.34,38.02,0.0,73.41,70.38,0,0,0,0,0,-8368.0,-1
0,186.94,348.19,117.79,522.01,128.35,516.51,184.71,187.83,0,0,0,0,0,111585.0,40
1,489.13,989.45,229.3,546.3,610.01,211.55,329.56,433.92,0,0,1,0,0,11246.0,-42
1,686.44,1283.88,533.16,841.21,620.35,350.18,630.71,201.51,0,0,1,0,0,11246.0,-19
0,178.88,357.48,117.79,522.01,115.67,516.51,284.83,187.83,0,0,0,0,0,3662.0,39
2,821.59,1434.92,229.3,546.3,574.37,211.55,684.51,433.92,0,0,1,0,0,1113.0,-57
1,455.3,1227.66,350.18,623.33,873.02,201.51,629.1,362.53,0,0,1,0,0,1113.0,-45
1,464.95,1042.8,295.1,665.41,574.33,391.54,538.64,417.49,0,0,0,0,1,30278.0,-31
0,143.97,461.99,585.98,1106.39,360.2,743.69,380.91,372.92,0,0,0,0,0,41921.0,56
1,678.06,1160.76,295.1,665.41,535.07,391.54,449.69,417.49,0,0,0,0,1,48018.0,-34
2,123.96,256.47,705.03,1159.94,239.28,633.16,27.54,321.84,0,0,0,1,0,25160.0,112
0,171.16,347.29,372.92,631.47,133.55,183.44,267.17,295.1,0,1,0,0,0,-4408.0,51
1,532.3,1082.47,377.23,646.04,585.86,203.83,665.09,385.46,0,0,1,0,0,9103.0,-31
2,478.44,879.9,560.36,1125.39,431.99,788.09,370.1,421.92,0,0,0,0,1,37922.0,13
1,813.06,1392.1,229.3,546.3,820.68,211.55,272.3,433.92,0,0,1,0,0,2158.0,-56
1,542.21,1207.69,321.84,582.64,799.92,208.92,624.11,364.62,0,0,1,0,0,2158.0,-49
0,555.56,1256.82,369.85,622.71,793.26,203.83,845.26,237.99,0,0,1,0,0,2158.0,-41
2,489.38,1325.27,658.53,1102.61,928.24,597.44,557.25,350.18,0,0,1,0,0,7335.0,-8
2,578.57,978.21,369.85,622.71,371.72,203.83,269.01,237.99,0,0,1,0,0,-2108.0,-35
0,316.04,791.3,660.78,1022.66,632.64,449.12,265.93,379.19,0,0,1,0,0,-2108.0,17
0,106.6,371.06,229.3,546.3,205.86,211.55,452.38,433.92,0,0,1,0,0,-5799.0,28
0,79.77,338.23,449.12,777.36,282.8,379.19,172.25,117.79,0,0,1,0,0,-5799.0,77
1,121.23,422.65,208.92,558.27,273.1,364.62,314.42,234.82,0,0,1,0,0,-3557.0,22
0,444.06,737.54,568.87,865.39,405.0,321.84,121.23,208.92,0,0,1,0,0,-3557.0,14
0,264.31,477.93,369.85,622.71,204.55,203.83,179.24,237.99,0,1,0,0,0,-11532.0,26
2,369.63,600.86,638.51,965.37,232.2,377.23,116.09,203.83,0,0,1,0,0,-954.0,41
1,178.88,341.51,100.08,390.2,132.01,257.43,186.65,256.2,0,0,0,0,0,75045.0,12
1,350.74,578.44,426.07,740.29,143.25,360.57,344.69,253.52,0,0,0,0,1,20708.0,20
1,610.01,1026.23,218.34,525.6,329.56,218.59,482.26,368.16,0,0,1,0,0,-25294.0,-48
2,756.47,1422.14,393.55,681.26,793.85,314.5,489.13,281.35,0,0,1,0,0,-25294.0,-44
2,91.69,274.4,360.57,621.67,204.28,253.52,192.3,289.4,0,0,0,0,0,-32878.0,67
1,862.46,1406.7,80.25,391.18,784.88,238.68,240.67,386.7,0,0,0,0,1,-3581.0,-74
0,293.48,646.62,361.9,699.57,274.23,354.2,357.67,353.81,0,0,0,0,1,-14659.0,5
1,556.48,1069.34,353.81,600.64,517.02,272.17,464.95,240.62,0,0,0,0,1,-6262.0,-40
2,1126.04,1770.06,289.4,549.18,567.58,237.59,805.07,191.91,0,0,0,0,1,324.0,-64
0,199.79,611.82,366.6,718.33,369.81,387.55,525.07,327.21,0,0,0,0,1,-20972.0,15
1,237.23,558.79,87.59,359.27,220.65,208.3,344.44,284.27,0,0,0,0,0,-7223.0,-42
1,399.16,696.23,417.48,690.52,320.14,295.34,294.57,364.41,0,0,0,0,0,-7223.0,-1
1,123.7,347.93,388.64,567.14,198.81,100.08,258.36,257.43,0,0,0,0,0,-37395.0,41
2,90.32,307.72,289.4,549.18,186.3,237.59,327.25,191.91,0,0,0,0,1,-34679.0,43
2,384.89,588.41,367.37,643.2,190.72,388.64,254.62,100.08,0,0,0,0,0,5381.0,7
2,102.47,206.87,390.38,663.43,159.46,410.23,15.82,87.59,0,0,0,0,0,-32096.0,106
0,0.0,88.78,281.35,532.18,61.46,230.24,193.5,207.62,0,0,0,0,0,-46230.0,114
2,533.02,811.05,393.55,681.26,222.8,314.5,349.59,281.35,1,0,0,0,0,-46523.0,-16
1,280.24,903.47,218.34,525.6,712.29,218.59,510.1,368.16,0,0,0,0,1,-25787.0,-44
2,339.67,510.17,378.35,714.13,233.25,390.38,108.28,410.23,0,1,0,0,0,-44383.0,26
0,55.42,154.69,364.41,547.63,65.75,80.25,177.59,253.59,0,0,0,0,0,-46751.0,97
2,211.95,429.51,100.08,390.2,302.6,257.43,142.76,256.2,0,0,0,0,0,18363.0,-11
0,228.05,483.91,295.34,549.35,245.05,364.41,259.17,80.25,0,0,0,0,0,18363.0,17
0,38.01,80.45,410.23,573.36,42.6,87.59,58.97,208.3,0,0,0,0,0,-45321.0,120
2,304.69,465.02,341.51,661.81,167.24,367.37,212.69,388.64,0,0,0,0,0,-49201.0,25
1,171.81,342.12,214.22,390.3,140.16,139.85,183.57,139.44,0,0,0,0,0,93454.0,11
1,318.0,546.36,144.31,365.6,349.5,118.4,132.86,350.77,0,0,0,0,1,20677.0,-35
0,191.83,480.78,197.89,369.32,237.65,126.93,322.6,148.63,0,0,0,0,1,39117.0,-20
1,626.85,1382.43,112.45,298.71,725.08,203.01,778.13,197.89,0,0,0,0,1,14828.0,-115
1,389.41,813.29,133.69,322.87,348.6,246.33,402.43,122.91,0,0,0,0,1,-20069.0,-88
2,61.88,300.88,96.49,291.21,251.21,211.02,285.86,196.37,0,0,0,0,1,5084.0,-5
1,692.9,1160.67,203.01,387.65,473.57,197.89,353.68,155.78,0,0,0,0,1,12147.0,-77
1,196.76,332.01,247.9,398.72,137.23,96.49,175.62,211.02,0,0,0,0,1,-20829.0,15
2,447.29,716.3,168.57,333.89,245.13,133.69,110.2,246.33,0,0,0,0,1,-3697.0,-60
1,564.84,1181.43,190.4,359.55,617.62,202.4,637.29,127.84,0,0,0,0,1,-1215.0,-86
1,554.54,1126.42,196.37,379.25,621.33,151.51,575.91,107.77,0,0,0,0,1,29887.0,-75
1,367.11,578.25,144.31,365.6,232.35,118.4,233.95,350.77,0,0,0,0,1,12577.0,-41
0,138.6,410.15,202.4,369.5,315.75,139.46,231.06,125.51,0,0,0,0,1,12577.0,-13
1,311.14,473.11,272.07,428.77,35.53,112.45,328.63,203.01,0,0,0,0,1,12577.0,-6
2,132.6,272.75,144.31,365.6,99.4,118.4,241.19,350.77,0,0,0,0,1,-4182.0,16
0,95.15,271.48,155.51,337.0,141.64,190.4,240.22,202.4,0,0,0,0,1,-4182.0,24
1,78.26,216.85,193.61,364.21,95.15,143.55,141.64,209.43,0,0,0,0,1,-4182.0,46
2,215.43,384.79,247.9,398.72,255.57,96.49,73.43,211.02,0,0,0,0,1,-22375.0,5
1,332.5,723.64,122.91,344.45,292.78,145.74,466.53,373.27,0,0,0,0,1,19791.0,-64
2,463.59,771.18,191.84,368.79,238.61,214.22,347.0,139.85,0,0,0,0,1,19791.0,-58
2,0.0,0.0,197.89,369.32,0.0,126.93,0.0,148.63,0,0,0,0,1,28886.0,120
